V101	countyfips	countyname
361866892.0	08001	"Adams CO"
360967373.0	06085	"Santa Clara CA"
360966533.0	50019	"Orleans VT"
361842194.0	48181	"Grayson TX"
362866275.0	12119	"Sumter FL"
360961362.0	32023	"Nye NV"
361034029.0	13135	"Gwinnett GA"
361056415.0	12011	"Broward FL"
360986004.0	12071	"Lee FL"
360050461.0	40143	"Tulsa OK"
363451333.0	40101	"Muskogee OK"
360999289.0	06073	"San Diego CA"
360898184.0	42029	"Chester PA"
359940971.0	42129	"Westmoreland PA"
360963173.0	23015	"Lincoln ME"
361839822.0	42085	"Mercer PA"
361053079.0	12095	"Orange FL"
361072814.0	48491	"Williamson TX"
360967364.0	26125	"Oakland MI"
361044792.0	45019	"Charleston SC"
360696855.0	13067	"Cobb GA"
360943817.0	53031	"Jefferson WA"
360674582.0	51700	"Newport News city VA"
361128600.0	18003	"Allen IN"
361158643.0	42045	"Delaware PA"
360887621.0	12031	"Duval FL"
361839978.0	25023	"Plymouth MA"
361762614.0	17031	"Cook IL"
361052416.0	18083	"Knox IN"
362154745.0	36091	"Saratoga NY"
361003558.0	42125	"Washington PA"
360996834.0	21145	"McCracken KY"
361342718.0	39015	"Brown OH"
360658253.0	05045	"Faulkner AR"
361042244.0	36065	"Oneida NY"
360032977.0	06001	"Alameda CA"
360961861.0	48029	"Bexar TX"
360979790.0	17097	"Lake IL"
361011970.0	29077	"Greene MO"
361316992.0	06059	"Orange CA"
360942710.0	12011	"Broward FL"
360996612.0	12011	"Broward FL"
361057989.0	18039	"Elkhart IN"
360981549.0	12097	"Osceola FL"
361989883.0	12033	"Escambia FL"
361000386.0	08005	"Arapahoe CO"
360996934.0	26099	"Macomb MI"
361131254.0	42003	"Allegheny PA"
361294674.0	13151	"Henry GA"
360871023.0	12011	"Broward FL"
361448782.0	06111	"Ventura CA"
361299043.0	08005	"Arapahoe CO"
361053590.0	32003	"Clark NV"
360962417.0	12069	"Lake FL"
360975138.0	12105	"Polk FL"
360993228.0	33015	"Rockingham NH"
361064439.0	39151	"Stark OH"
361009233.0	26091	"Lenawee MI"
361311364.0	06001	"Alameda CA"
360986827.0	01101	"Montgomery AL"
361504938.0	29021	"Buchanan MO"
360992789.0	51059	"Fairfax VA"
361329296.0	39139	"Richland OH"
362249119.0	12086	"Miami-Dade FL"
360998912.0	12095	"Orange FL"
361039289.0	26081	"Kent MI"
363101013.0	51087	"Henrico VA"
361510640.0	04013	"Maricopa AZ"
361009599.0	12057	"Hillsborough FL"
361014939.0	48397	"Rockwall TX"
361028845.0	36029	"Erie NY"
361094465.0	41051	"Multnomah OR"
362863359.0	42095	"Northampton PA"
361443398.0	54095	"Tyler WV"
363101014.0	04013	"Maricopa AZ"
360962770.0	17031	"Cook IL"
361003568.0	39101	"Marion OH"
361141222.0	06071	"San Bernardino CA"
361030906.0	48409	"San Patricio TX"
361771468.0	48215	"Hidalgo TX"
360905516.0	19073	"Greene IA"
361022820.0	06075	"San Francisco CA"
361056378.0	17115	"Macon IL"
360963232.0	08013	"Boulder CO"
361014964.0	27053	"Hennepin MN"
360991754.0	51810	"Virginia Beach city VA"
361034200.0	17103	"Lee IL"
362794675.0	13225	"Peach GA"
360024683.0	36021	"Columbia NY"
360966563.0	10003	"New Castle DE"
361625457.0	48157	"Fort Bend TX"
361134596.0	51700	"Newport News city VA"
361025546.0	01073	"Jefferson AL"
361244199.0	26049	"Genesee MI"
361244136.0	48245	"Jefferson TX"
360882463.0	12117	"Seminole FL"
361314885.0	26161	"Washtenaw MI"
361001750.0	48029	"Bexar TX"
361007751.0	48355	"Nueces TX"
360990990.0	41017	"Deschutes OR"
361063666.0	40109	"Oklahoma OK"
360976907.0	41003	"Benton OR"
361009373.0	26091	"Lenawee MI"
361028775.0	06097	"Sonoma CA"
361088177.0	17135	"Montgomery IL"
361059106.0	36109	"Tompkins NY"
362775440.0	21213	"Simpson KY"
360035366.0	06033	"Lake CA"
360990302.0	51023	"Botetourt VA"
362884795.0	18063	"Hendricks IN"
361007685.0	31055	"Douglas NE"
361348264.0	48141	"El Paso TX"
360977305.0	46087	"McCook SD"
361038739.0	48439	"Tarrant TX"
361036490.0	42013	"Blair PA"
361256042.0	53061	"Snohomish WA"
360020308.0	09011	"New London CT"
361259606.0	42043	"Dauphin PA"
361044198.0	36059	"Nassau NY"
360984272.0	41017	"Deschutes OR"
361143069.0	36093	"Schenectady NY"
360961670.0	29183	"St. Charles MO"
360901059.0	06037	"Los Angeles CA"
361664808.0	42101	"Philadelphia PA"
361014588.0	08013	"Boulder CO"
361339837.0	05009	"Boone AR"
361404644.0	36029	"Erie NY"
361620874.0	36081	"Queens NY"
361067371.0	36061	"New York NY"
361047115.0	55117	"Sheboygan WI"
361047155.0	24015	"Cecil MD"
360021495.0	06037	"Los Angeles CA"
360995286.0	18073	"Jasper IN"
360866190.0	28027	"Coahoma MS"
361151258.0	39035	"Cuyahoga OH"
361022254.0	06013	"Contra Costa CA"
361274814.0	17055	"Franklin IL"
361145895.0	49011	"Davis UT"
361061731.0	55043	"Grant WI"
361028996.0	12071	"Lee FL"
361143481.0	39099	"Mahoning OH"
360976270.0	27067	"Kandiyohi MN"
360861128.0	29213	"Taney MO"
362066581.0	04013	"Maricopa AZ"
363243628.0	48485	"Wichita TX"
362882022.0	51153	"Prince William VA"
360963258.0	55039	"Fond du Lac WI"
361064419.0	48439	"Tarrant TX"
360660799.0	42003	"Allegheny PA"
363101015.0	12017	"Citrus FL"
360968076.0	36085	"Richmond NY"
360663423.0	49049	"Utah UT"
362746475.0	06019	"Fresno CA"
360987970.0	48091	"Comal TX"
361047114.0	42011	"Berks PA"
361050487.0	26147	"St. Clair MI"
361036073.0	12019	"Clay FL"
363101016.0	53033	"King WA"
361014885.0	17089	"Kane IL"
360676787.0	23005	"Cumberland ME"
360988144.0	45041	"Florence SC"
361851207.0	48027	"Bell TX"
361331256.0	18091	"La Porte IN"
361316984.0	10003	"New Castle DE"
361146208.0	39057	"Greene OH"
360901546.0	48201	"Harris TX"
360977123.0	26065	"Ingham MI"
360987503.0	42029	"Chester PA"
361041793.0	37119	"Mecklenburg NC"
361055935.0	06071	"San Bernardino CA"
361780582.0	12111	"St. Lucie FL"
361009348.0	39057	"Greene OH"
361023109.0	08059	"Jefferson CO"
361066145.0	42043	"Dauphin PA"
360044358.0	34003	"Bergen NJ"
360983245.0	42045	"Delaware PA"
361033363.0	18039	"Elkhart IN"
361020380.0	29215	"Texas MO"
361511286.0	51071	"Giles VA"
361514477.0	31153	"Sarpy NE"
362823231.0	47145	"Roane TN"
360974514.0	13223	"Paulding GA"
361020769.0	39151	"Stark OH"
362878285.0	34021	"Mercer NJ"
361487307.0	51155	"Pulaski VA"
360982025.0		""
360991592.0	29510	"St. Louis city MO"
361028628.0	34005	"Burlington NJ"
361030725.0	19105	"Jones IA"
360990199.0	41005	"Clackamas OR"
360996652.0	55021	"Columbia WI"
361139224.0	31047	"Dawson NE"
360943572.0	06037	"Los Angeles CA"
360917162.0	51153	"Prince William VA"
361006606.0	48113	"Dallas TX"
361038862.0	21111	"Jefferson KY"
360639128.0	41051	"Multnomah OR"
361612705.0	02020	"Anchorage Borough AK"
360962819.0	56021	"Laramie WY"
360976619.0	48029	"Bexar TX"
360967024.0	48029	"Bexar TX"
360909322.0	26021	"Berrien MI"
361067391.0	26145	"Saginaw MI"
360993888.0	23015	"Lincoln ME"
361574773.0	29095	"Jackson MO"
361759618.0	04021	"Pinal AZ"
361458120.0	36029	"Erie NY"
361058861.0	18133	"Putnam IN"
362858746.0	08101	"Pueblo CO"
363526589.0	12099	"Palm Beach FL"
360861154.0	18059	"Hancock IN"
362058575.0	36067	"Onondaga NY"
360684009.0	13067	"Cobb GA"
362855527.0	06071	"San Bernardino CA"
360639199.0	18097	"Marion IN"
361637527.0	48245	"Jefferson TX"
360974828.0	26049	"Genesee MI"
360985520.0	36027	"Dutchess NY"
360979877.0	18097	"Marion IN"
362787473.0	06081	"San Mateo CA"
361047940.0	42073	"Lawrence PA"
361149329.0	42133	"York PA"
361376651.0	40031	"Comanche OK"
360962154.0	55117	"Sheboygan WI"
361420116.0	42039	"Crawford PA"
361025745.0	48027	"Bell TX"
360967795.0	12057	"Hillsborough FL"
360991966.0	06079	"San Luis Obispo CA"
363101017.0	17031	"Cook IL"
360967832.0	55025	"Dane WI"
361818995.0	06085	"Santa Clara CA"
361289871.0	32003	"Clark NV"
361486552.0	39099	"Mahoning OH"
362869841.0	29023	"Butler MO"
361006629.0	45045	"Greenville SC"
361031526.0	29095	"Jackson MO"
361493611.0	34005	"Burlington NJ"
361036456.0	36061	"New York NY"
360942375.0	24033	"Prince Georges MD"
361031150.0	45019	"Charleston SC"
360989849.0	25023	"Plymouth MA"
360893666.0	47093	"Knox TN"
360900752.0	12086	"Miami-Dade FL"
360923994.0	36005	"Bronx NY"
363209827.0	36005	"Bronx NY"
361128829.0	48015	"Austin TX"
361043544.0	26139	"Ottawa MI"
361134886.0	24510	"Baltimore city MD"
360020502.0	36105	"Sullivan NY"
361348821.0	31055	"Douglas NE"
361011743.0	36001	"Albany NY"
361128763.0	48201	"Harris TX"
362161646.0	12086	"Miami-Dade FL"
361594735.0	48441	"Taylor TX"
361020716.0	12113	"Santa Rosa FL"
362740493.0	17137	"Morgan IL"
361025515.0	39049	"Franklin OH"
361033583.0	12053	"Hernando FL"
360985935.0	39025	"Clermont OH"
361485069.0	12053	"Hernando FL"
361585259.0	34031	"Passaic NJ"
361297502.0	06081	"San Mateo CA"
361012474.0	12109	"St. Johns FL"
361627658.0	16001	"Ada ID"
361099366.0	01073	"Jefferson AL"
360027044.0	06037	"Los Angeles CA"
361001722.0	41047	"Marion OR"
362192685.0	17031	"Cook IL"
360975769.0	16001	"Ada ID"
361002225.0	05143	"Washington AR"
362856514.0	36101	"Steuben NY"
359961387.0	39061	"Hamilton OH"
361138115.0	51019	"Bedford VA"
360044326.0	51570	"Colonial Heights city VA"
361047479.0	12053	"Hernando FL"
360984476.0	09005	"Litchfield CT"
360524393.0	39095	"Lucas OH"
361039720.0	17089	"Kane IL"
361050552.0	26017	"Bay MI"
361441270.0	17031	"Cook IL"
361023341.0	42013	"Blair PA"
360863405.0	39061	"Hamilton OH"
361056362.0	36027	"Dutchess NY"
362157725.0	27053	"Hennepin MN"
361447176.0	46125	"Turner SD"
360987056.0	53063	"Spokane WA"
361009847.0	21151	"Madison KY"
361006644.0	12086	"Miami-Dade FL"
361061603.0	42133	"York PA"
360979866.0	17031	"Cook IL"
360985547.0	12119	"Sumter FL"
361533222.0	55133	"Waukesha WI"
361041604.0	53033	"King WA"
360994828.0	48491	"Williamson TX"
360990030.0	35001	"Bernalillo NM"
360997791.0	01123	"Tallapoosa AL"
361020453.0	48453	"Travis TX"
361000057.0	25009	"Essex MA"
360986172.0	18163	"Vanderburgh IN"
361156910.0	48423	"Smith TX"
361430975.0	48029	"Bexar TX"
361056136.0	42101	"Philadelphia PA"
360028052.0	12103	"Pinellas FL"
360995659.0	27003	"Anoka MN"
361339835.0	29057	"Dade MO"
360981381.0	49035	"Salt Lake UT"
360976030.0	45015	"Berkeley SC"
361070281.0	48113	"Dallas TX"
361031819.0	13089	"DeKalb GA"
361056031.0	04017	"Navajo AZ"
360997796.0	12095	"Orange FL"
361574779.0	39093	"Lorain OH"
361014062.0	40035	"Craig OK"
361000278.0	17031	"Cook IL"
361168745.0		""
361050522.0	29183	"St. Charles MO"
360911733.0	42091	"Montgomery PA"
361007705.0	32003	"Clark NV"
360966566.0	53011	"Clark WA"
362753229.0	23011	"Kennebec ME"
361044224.0	37115	"Madison NC"
361564871.0	29095	"Jackson MO"
361030963.0	12021	"Collier FL"
361028464.0	24009	"Calvert MD"
361256771.0	06065	"Riverside CA"
360981464.0	26125	"Oakland MI"
360906682.0	55025	"Dane WI"
361831115.0	06075	"San Francisco CA"
361053473.0	17119	"Madison IL"
360958130.0	17031	"Cook IL"
361000738.0	48441	"Taylor TX"
361011176.0	37021	"Buncombe NC"
361029133.0	20177	"Shawnee KS"
363101018.0	17115	"Macon IL"
361438183.0	21111	"Jefferson KY"
361273979.0	24510	"Baltimore city MD"
360987910.0	21217	"Taylor KY"
362083978.0	13135	"Gwinnett GA"
361539657.0	29021	"Buchanan MO"
361056047.0	55089	"Ozaukee WI"
360994386.0	32003	"Clark NV"
361143125.0	27003	"Anoka MN"
361640585.0	54081	"Raleigh WV"
360903449.0	05005	"Baxter AR"
360860899.0	01089	"Madison AL"
361017576.0	20091	"Johnson KS"
361004119.0	42115	"Susquehanna PA"
361189393.0	12127	"Volusia FL"
361484684.0	12083	"Marion FL"
361010762.0	32003	"Clark NV"
361057868.0	27123	"Ramsey MN"
361959687.0	34031	"Passaic NJ"
358214637.0	01097	"Mobile AL"
360982072.0	42071	"Lancaster PA"
360996592.0	34027	"Morris NJ"
360017407.0	39061	"Hamilton OH"
361331112.0	41029	"Jackson OR"
361252985.0	19017	"Bremer IA"
360699706.0	12081	"Manatee FL"
361162399.0	48085	"Collin TX"
362538796.0	48355	"Nueces TX"
361495468.0	39049	"Franklin OH"
360997771.0	42071	"Lancaster PA"
362216501.0	39089	"Licking OH"
361316987.0	21109	"Jackson KY"
361348828.0	06073	"San Diego CA"
361012291.0	51059	"Fairfax VA"
360993416.0	48439	"Tarrant TX"
361004993.0	36027	"Dutchess NY"
361030823.0	12091	"Okaloosa FL"
360943073.0	34041	"Warren NJ"
360909651.0	31107	"Knox NE"
360884845.0	37067	"Forsyth NC"
363101021.0	41067	"Washington OR"
360877705.0	28007	"Attala MS"
361012759.0	18065	"Henry IN"
360941898.0	12053	"Hernando FL"
360998144.0	39149	"Shelby OH"
360900736.0	53053	"Pierce WA"
360987508.0	39139	"Richland OH"
361059095.0	18003	"Allen IN"
361016242.0	34023	"Middlesex NJ"
360860876.0	12095	"Orange FL"
359616631.0	12087	"Monroe FL"
361279304.0	55105	"Rock WI"
361000181.0	12069	"Lake FL"
362864602.0	05145	"White AR"
360846413.0	39037	"Darke OH"
361025430.0	06073	"San Diego CA"
362141634.0	34021	"Mercer NJ"
361514183.0	06037	"Los Angeles CA"
360979878.0	36103	"Suffolk NY"
360966865.0	34005	"Burlington NJ"
361009936.0	12069	"Lake FL"
361050257.0	41051	"Multnomah OR"
362069008.0	36055	"Monroe NY"
361244252.0	37019	"Brunswick NC"
359957584.0	42133	"York PA"
361597358.0	18141	"St. Joseph IN"
361012436.0	37183	"Wake NC"
361326389.0	42011	"Berks PA"
361020785.0	27139	"Scott MN"
360961942.0	28093	"Marshall MS"
361432185.0	24510	"Baltimore city MD"
361030822.0	45051	"Horry SC"
360998414.0	35061	"Valencia NM"
361000940.0	09001	"Fairfield CT"
361212635.0	25005	"Bristol MA"
360991224.0	27053	"Hennepin MN"
361245835.0	51105	"Lee VA"
363490454.0	36081	"Queens NY"
361134241.0	08031	"Denver CO"
360990027.0	53063	"Spokane WA"
360897888.0	40109	"Oklahoma OK"
360896365.0	12105	"Polk FL"
362867788.0	17031	"Cook IL"
360893040.0	06037	"Los Angeles CA"
360018140.0	39115	"Morgan OH"
361496714.0	17089	"Kane IL"
362922033.0	06059	"Orange CA"
361060729.0	34031	"Passaic NJ"
362971510.0	37119	"Mecklenburg NC"
361035112.0	32003	"Clark NV"
360919833.0	24005	"Baltimore MD"
361314651.0	55079	"Milwaukee WI"
360973825.0	45003	"Aiken SC"
362872529.0	42021	"Cambria PA"
360033123.0	42017	"Bucks PA"
361715107.0	45085	"Sumter SC"
360999002.0	36047	"Kings NY"
360998917.0	53063	"Spokane WA"
361017569.0	34027	"Morris NJ"
361017797.0	17031	"Cook IL"
361615893.0	22019	"Calcasieu Parish LA"
361002277.0	33011	"Hillsborough NH"
360966767.0	34013	"Essex NJ"
361517077.0	27037	"Dakota MN"
361490701.0	06081	"San Mateo CA"
360380536.0	48201	"Harris TX"
360976221.0	39061	"Hamilton OH"
362858708.0	06059	"Orange CA"
360673052.0	06013	"Contra Costa CA"
361017226.0	04021	"Pinal AZ"
361023002.0	12133	"Washington FL"
360986348.0	48209	"Hays TX"
361254678.0	25017	"Middlesex MA"
361316176.0	21083	"Graves KY"
362818510.0	55005	"Barron WI"
361305248.0	08059	"Jefferson CO"
363100573.0	06083	"Santa Barbara CA"
361351973.0	32003	"Clark NV"
361117529.0	01117	"Shelby AL"
361687922.0	28151	"Washington MS"
361011898.0	51127	"New Kent VA"
361256191.0	45045	"Greenville SC"
362615152.0	06073	"San Diego CA"
361444187.0	37139	"Pasquotank NC"
361356454.0	05115	"Pope AR"
361324015.0	36043	"Herkimer NY"
360996596.0	29189	"St. Louis MO"
361167174.0	34023	"Middlesex NJ"
361171806.0	27079	"Le Sueur MN"
361019099.0	17031	"Cook IL"
361036330.0	37097	"Iredell NC"
361023433.0	18057	"Hamilton IN"
362806337.0	13135	"Gwinnett GA"
361496624.0	48029	"Bexar TX"
361219230.0	09001	"Fairfield CT"
361039798.0	06071	"San Bernardino CA"
362850887.0	20155	"Reno KS"
357341522.0	55045	"Green WI"
361020671.0	12109	"St. Johns FL"
361473793.0	13223	"Paulding GA"
360994487.0	42041	"Cumberland PA"
361055054.0	17031	"Cook IL"
362841968.0	40083	"Logan OK"
361030964.0	48309	"McLennan TX"
360961420.0	32003	"Clark NV"
359963201.0	12086	"Miami-Dade FL"
361128296.0	36005	"Bronx NY"
360983987.0	19175	"Union IA"
361158470.0	36083	"Rensselaer NY"
362867939.0	36029	"Erie NY"
361425323.0	36005	"Bronx NY"
361128572.0	40047	"Garfield OK"
361276744.0	17031	"Cook IL"
361209105.0	47187	"Williamson TN"
360887989.0	22089	"St. Charles Parish LA"
360024559.0	27139	"Scott MN"
361033450.0	12099	"Palm Beach FL"
361252746.0	19107	"Keokuk IA"
361599189.0	28127	"Simpson MS"
360962159.0	17031	"Cook IL"
361056033.0	04023	"Santa Cruz AZ"
360985559.0	08071	"Las Animas CO"
361339738.0	27123	"Ramsey MN"
361151183.0	36081	"Queens NY"
360984188.0	16045	"Gem ID"
361015282.0	12015	"Charlotte FL"
361656360.0	18067	"Howard IN"
361232678.0	22051	"Jefferson Parish LA"
360984021.0	19153	"Polk IA"
360993931.0	17177	"Stephenson IL"
362872635.0	51059	"Fairfax VA"
360967870.0	12035	"Flagler FL"
360032896.0	47073	"Hawkins TN"
361435209.0	12111	"St. Lucie FL"
360963220.0	06067	"Sacramento CA"
361043485.0	13067	"Cobb GA"
361324217.0	47107	"McMinn TN"
361573717.0	24015	"Cecil MD"
361256691.0	26081	"Kent MI"
360989959.0	35055	"Taos NM"
361137480.0	10003	"New Castle DE"
363578010.0	48113	"Dallas TX"
360974346.0	35035	"Otero NM"
359975116.0	02020	"Anchorage Borough AK"
360996307.0	13121	"Fulton GA"
361044220.0	51087	"Henrico VA"
361120801.0	34003	"Bergen NJ"
360890780.0	42089	"Monroe PA"
361052486.0	20169	"Saline KS"
361088457.0	51570	"Colonial Heights city VA"
360975977.0	42089	"Monroe PA"
361490689.0	05051	"Garland AR"
361727802.0	06037	"Los Angeles CA"
363101023.0	05143	"Washington AR"
361074498.0	12099	"Palm Beach FL"
361253055.0	27033	"Cottonwood MN"
361011930.0	42133	"York PA"
361016135.0	41029	"Jackson OR"
361060708.0	17031	"Cook IL"
360961981.0	12103	"Pinellas FL"
361015014.0	53033	"King WA"
361044218.0	12069	"Lake FL"
359967531.0	37183	"Wake NC"
362878210.0	26125	"Oakland MI"
361015497.0	48113	"Dallas TX"
360901651.0	26103	"Marquette MI"
361047000.0	12053	"Hernando FL"
362112068.0	51059	"Fairfax VA"
361806491.0	34007	"Camden NJ"
361116248.0	51013	"Arlington VA"
361119232.0	12009	"Brevard FL"
362419031.0	12057	"Hillsborough FL"
360985587.0	12109	"St. Johns FL"
361047129.0	20177	"Shawnee KS"
360979955.0	08041	"El Paso CO"
360994406.0	19013	"Black Hawk IA"
363561855.0	37165	"Scotland NC"
361000824.0	32005	"Douglas NV"
361356704.0	34003	"Bergen NJ"
361066371.0	35043	"Sandoval NM"
361372443.0	44009	"Washington RI"
360892607.0	18057	"Hamilton IN"
360633652.0	10001	"Kent DE"
359722710.0	49035	"Salt Lake UT"
360975891.0	47133	"Overton TN"
361117588.0	06037	"Los Angeles CA"
361003445.0	23001	"Androscoggin ME"
360942929.0	06065	"Riverside CA"
362863412.0	36047	"Kings NY"
360885689.0	06069	"San Benito CA"
360890676.0	10003	"New Castle DE"
362217661.0	46099	"Minnehaha SD"
361020324.0	12099	"Palm Beach FL"
361039216.0	39049	"Franklin OH"
361012897.0	36013	"Chautauqua NY"
361786296.0	29225	"Webster MO"
361687915.0	34031	"Passaic NJ"
363101024.0	47157	"Shelby TN"
360765838.0	25025	"Suffolk MA"
362857459.0	54005	"Boone WV"
360943549.0	32023	"Nye NV"
361056732.0	49049	"Utah UT"
360868480.0	35001	"Bernalillo NM"
361047226.0	19155	"Pottawattamie IA"
362879226.0	42101	"Philadelphia PA"
360979612.0	20057	"Ford KS"
361190193.0	17031	"Cook IL"
361004960.0	33001	"Belknap NH"
361250942.0	36055	"Monroe NY"
361023080.0	34007	"Camden NJ"
360985907.0	34025	"Monmouth NJ"
360976225.0	17031	"Cook IL"
359956335.0	06001	"Alameda CA"
360976315.0	24510	"Baltimore city MD"
361023061.0	16017	"Bonner ID"
361003346.0	10003	"New Castle DE"
360976313.0	42007	"Beaver PA"
361183664.0	42107	"Schuylkill PA"
361573684.0	08035	"Douglas CO"
361053399.0	06065	"Riverside CA"
360981322.0	48085	"Collin TX"
361392340.0	22073	"Ouachita Parish LA"
360989293.0	17043	"DuPage IL"
361131634.0	21015	"Boone KY"
361053484.0	42101	"Philadelphia PA"
360998260.0	20091	"Johnson KS"
361122522.0	34001	"Atlantic NJ"
360644935.0	55105	"Rock WI"
361003744.0	22017	"Caddo Parish LA"
360930192.0	32031	"Washoe NV"
361149108.0	39105	"Meigs OH"
360917057.0	53035	"Kitsap WA"
361044527.0	51095	"James City VA"
361873915.0	28075	"Lauderdale MS"
361152221.0	48491	"Williamson TX"
361002741.0	41047	"Marion OR"
361016105.0	30111	"Yellowstone MT"
360993126.0	17031	"Cook IL"
361068762.0	06001	"Alameda CA"
360996451.0	41019	"Douglas OR"
360966534.0	24013	"Carroll MD"
360963074.0	53011	"Clark WA"
361119106.0	26111	"Midland MI"
360998920.0	26125	"Oakland MI"
360975942.0	48209	"Hays TX"
361145984.0	36045	"Jefferson NY"
361044927.0	13057	"Cherokee GA"
362239854.0	45075	"Orangeburg SC"
361248530.0	49025	"Kane UT"
360962105.0	27049	"Goodhue MN"
360974423.0	18183	"Whitley IN"
360995692.0	53033	"King WA"
361012978.0	36061	"New York NY"
362862958.0	31037	"Colfax NE"
361421321.0	39113	"Montgomery OH"
359945860.0	18089	"Lake IN"
361071994.0	48201	"Harris TX"
360981522.0	25021	"Norfolk MA"
361330641.0	45091	"York SC"
361030912.0	04025	"Yavapai AZ"
361015414.0	51063	"Floyd VA"
360961715.0	35001	"Bernalillo NM"
362219977.0	12086	"Miami-Dade FL"
360663963.0	51550	"Chesapeake city VA"
360976961.0	44007	"Providence RI"
361044481.0	06037	"Los Angeles CA"
360887382.0	53033	"King WA"
361056506.0	13305	"Wayne GA"
360962035.0	36055	"Monroe NY"
360942214.0	42029	"Chester PA"
361376348.0	55027	"Dodge WI"
361617009.0	17097	"Lake IL"
361003544.0	17031	"Cook IL"
361017891.0	20045	"Douglas KS"
361003274.0	55101	"Racine WI"
361036250.0	54037	"Jefferson WV"
361184103.0	53035	"Kitsap WA"
360863468.0	38017	"Cass ND"
361495733.0	50015	"Lamoille VT"
360985656.0	18097	"Marion IN"
361372949.0	17031	"Cook IL"
361331033.0	55079	"Milwaukee WI"
362483998.0	18097	"Marion IN"
361020659.0	01101	"Montgomery AL"
361184185.0	12057	"Hillsborough FL"
360974274.0	48085	"Collin TX"
360027347.0	48085	"Collin TX"
361052276.0	22017	"Caddo Parish LA"
360976083.0	36103	"Suffolk NY"
361186310.0	26093	"Livingston MI"
361001607.0	41005	"Clackamas OR"
360042212.0	12101	"Pasco FL"
360975951.0	42085	"Mercer PA"
361360482.0	48499	"Wood TX"
363101026.0	05033	"Crawford AR"
360962582.0	06037	"Los Angeles CA"
